Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
06/09/2016 14:36:41.050 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Memory Resource Usage	a5ia1	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 3, "BytesUsedDelta": 1044480, "BytesUsedAtComplete": 61931520}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.050 	com.microsoft.Word	0xb031d000	                        com.microsoft.Word	Scope Summary	a5ia1	Information 	{"ScopeName": "Mso::Telemetry::RuleManager::LoadXmlRules", "StartTime": 2016-06-09T14:36:41Z, "DurationToCompleteInMilliseconds": 9, "DurationToCompleteInMillisecondsHighPrecision": 9.314943, "ScopeInstance": 3, "ScopeParentInstance": 0, "TopActivityInstance": 3, "Success": true}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.054 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	MbuFont	ibutp	Information 	{"NumFonts": 610, "NumCreatedFonts": 40, "NumErsatzFonts": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.057 	com.microsoft.Word	0xb0629000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Proxy", "Url": "<Url is PII>", "AuthScheme": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.057 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	IdentityDocToServiceMapping	azr7p	Information 	[DocToServiceMapping] GetLiveIdServiceParams {"Message": "No service params for Url.", "Url": "<Url is PII>", "DomainOnly": false}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.057 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Server", "Url": "<Url is PII>", "AuthScheme": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.061 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	Identity Authentication Client	awuur	Information 	[IdentityManager] AreCredsDifferent {"Message": "Background Tasks with differences.", "IdentityProvider": "ADAL", "Size": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.135 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Experiment Liblet	a8x55	Information 	FlightList {"flight": "ofcwsyd3mflud501"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.136 	com.microsoft.Word	0xb0115000	                        com.microsoft.Word	Experiment Liblet	a8x55	Information 	FlightList {"flight": "ofaqditzgub3ox01"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.136 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	Experiment Liblet	bdlxx	Information 	EDGE request GUID and response numberline info {"RequestGUID": "7F299631-B56C-D94D-ACB6-96DE1A6BD74A", "FlightNumberlineInfo": "preallocation=userbasedstrategy,muidflt250=ofcwsyd3mflud501,muidflt251=ofaqditzgub3ox01"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.144 	com.microsoft.Word	0xb0219000	                        com.microsoft.Word	Experiment Liblet	bbpzs	Information 	FlightNumberlineInfo {"FlightNumberlineInfo": "preallocation=userbasedstrategy,muidflt251=ofaqditzgub3ox01,muidflt250=ofcwsyd3mflud501", "LockType": 2, "ECSConfigs": "P-R-18363-2-7,P-R-18351-2-4,P-R-18164-26268-3"}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.288 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	WebServiceApi	ayvua	Information 	[ServiceRequestHelper] ProcessRequest {"Message": "Request was Successfully processed", "RequestId": 1, "HttpStatusCode": 200}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity SharedCred Client	a9iej	Information 	[SharedCred] LoadAllCreds {"Message": "Loading stored credentials for prefix.", "CredType": "live:cid="}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
06/09/2016 14:36:41.295 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Identity Authentication Client	awuur	Information 	[IdentityManager] AreCredsDifferent {"Message": "Background Tasks with differences.", "IdentityProvider": "LiveId", "Size": 0}	BF1D3AD9-8E4C-47A3-BBB7-26ACB08F2F79 
